"","Junction","Vehicles","day","month","year","hour","weekday_num","workday","weekend","hour_inc"
"3750",1,17,"05","04","2016","05","2",1,0,3750
"3751",1,19,"05","04","2016","06","2",1,0,3751
"3752",1,25,"05","04","2016","07","2",1,0,3752
"3753",1,29,"05","04","2016","08","2",1,0,3753
"3754",1,30,"05","04","2016","09","2",1,0,3754
"3755",1,43,"05","04","2016","10","2",1,0,3755
"3756",1,44,"05","04","2016","11","2",1,0,3756
"3757",1,45,"05","04","2016","12","2",1,0,3757
"3758",1,38,"05","04","2016","13","2",1,0,3758
"3759",1,45,"05","04","2016","14","2",1,0,3759
"3760",1,43,"05","04","2016","15","2",1,0,3760
"3761",1,40,"05","04","2016","16","2",1,0,3761
"3762",1,42,"05","04","2016","17","2",1,0,3762
"3763",1,43,"05","04","2016","18","2",1,0,3763
"3764",1,44,"05","04","2016","19","2",1,0,3764
"3765",1,39,"05","04","2016","20","2",1,0,3765
"3766",1,40,"05","04","2016","21","2",1,0,3766
"3767",1,39,"05","04","2016","22","2",1,0,3767
"3768",1,41,"05","04","2016","23","2",1,0,3768
"3769",1,35,"06","04","2016","00","3",1,0,3769
"3770",1,32,"06","04","2016","01","3",1,0,3770
"3771",1,23,"06","04","2016","02","3",1,0,3771
"3772",1,18,"06","04","2016","03","3",1,0,3772
"3773",1,18,"06","04","2016","04","3",1,0,3773
"3774",1,16,"06","04","2016","05","3",1,0,3774
"3775",1,19,"06","04","2016","06","3",1,0,3775
"3776",1,23,"06","04","2016","07","3",1,0,3776
"3777",1,21,"06","04","2016","08","3",1,0,3777
"3778",1,25,"06","04","2016","09","3",1,0,3778
"3779",1,39,"06","04","2016","10","3",1,0,3779
"3780",1,41,"06","04","2016","11","3",1,0,3780
"3781",1,41,"06","04","2016","12","3",1,0,3781
"3782",1,39,"06","04","2016","13","3",1,0,3782
"3783",1,41,"06","04","2016","14","3",1,0,3783
"3784",1,38,"06","04","2016","15","3",1,0,3784
"3785",1,36,"06","04","2016","16","3",1,0,3785
"3786",1,37,"06","04","2016","17","3",1,0,3786
"3787",1,46,"06","04","2016","18","3",1,0,3787
"3788",1,46,"06","04","2016","19","3",1,0,3788
"3789",1,45,"06","04","2016","20","3",1,0,3789
"3790",1,43,"06","04","2016","21","3",1,0,3790
"3791",1,39,"06","04","2016","22","3",1,0,3791
"3792",1,35,"06","04","2016","23","3",1,0,3792
"3793",1,34,"07","04","2016","00","4",1,0,3793
"3794",1,25,"07","04","2016","01","4",1,0,3794
"3795",1,27,"07","04","2016","02","4",1,0,3795
"3796",1,22,"07","04","2016","03","4",1,0,3796
"3797",1,20,"07","04","2016","04","4",1,0,3797
"3798",1,17,"07","04","2016","05","4",1,0,3798
"3799",1,20,"07","04","2016","06","4",1,0,3799
"3800",1,26,"07","04","2016","07","4",1,0,3800
"3801",1,23,"07","04","2016","08","4",1,0,3801
"3802",1,28,"07","04","2016","09","4",1,0,3802
"3803",1,48,"07","04","2016","10","4",1,0,3803
"3804",1,46,"07","04","2016","11","4",1,0,3804
"3805",1,45,"07","04","2016","12","4",1,0,3805
"3806",1,41,"07","04","2016","13","4",1,0,3806
"3807",1,46,"07","04","2016","14","4",1,0,3807
"3808",1,43,"07","04","2016","15","4",1,0,3808
"3809",1,43,"07","04","2016","16","4",1,0,3809
"3810",1,45,"07","04","2016","17","4",1,0,3810
"3811",1,42,"07","04","2016","18","4",1,0,3811
"3812",1,45,"07","04","2016","19","4",1,0,3812
"3813",1,42,"07","04","2016","20","4",1,0,3813
"3814",1,40,"07","04","2016","21","4",1,0,3814
"3815",1,39,"07","04","2016","22","4",1,0,3815
"3816",1,32,"07","04","2016","23","4",1,0,3816
"3817",1,34,"08","04","2016","00","5",1,0,3817
"3818",1,29,"08","04","2016","01","5",1,0,3818
"3819",1,24,"08","04","2016","02","5",1,0,3819
"3820",1,19,"08","04","2016","03","5",1,0,3820
"3821",1,15,"08","04","2016","04","5",1,0,3821
"3822",1,17,"08","04","2016","05","5",1,0,3822
"3823",1,19,"08","04","2016","06","5",1,0,3823
"3824",1,21,"08","04","2016","07","5",1,0,3824
"3825",1,20,"08","04","2016","08","5",1,0,3825
"3826",1,23,"08","04","2016","09","5",1,0,3826
"3827",1,27,"08","04","2016","10","5",1,0,3827
"3828",1,34,"08","04","2016","11","5",1,0,3828
"3829",1,36,"08","04","2016","12","5",1,0,3829
"3830",1,34,"08","04","2016","13","5",1,0,3830
"3831",1,34,"08","04","2016","14","5",1,0,3831
"3832",1,34,"08","04","2016","15","5",1,0,3832
"3833",1,30,"08","04","2016","16","5",1,0,3833
"3834",1,30,"08","04","2016","17","5",1,0,3834
"3835",1,34,"08","04","2016","18","5",1,0,3835
"3836",1,39,"08","04","2016","19","5",1,0,3836
"3837",1,36,"08","04","2016","20","5",1,0,3837
"3838",1,31,"08","04","2016","21","5",1,0,3838
"3839",1,33,"08","04","2016","22","5",1,0,3839
"3840",1,28,"08","04","2016","23","5",1,0,3840
"3841",1,28,"09","04","2016","00","6",0,1,3841
"3842",1,24,"09","04","2016","01","6",0,1,3842
"3843",1,22,"09","04","2016","02","6",0,1,3843
"3844",1,19,"09","04","2016","03","6",0,1,3844
"3845",1,16,"09","04","2016","04","6",0,1,3845
"3846",1,13,"09","04","2016","05","6",0,1,3846
"3847",1,13,"09","04","2016","06","6",0,1,3847
"3848",1,16,"09","04","2016","07","6",0,1,3848
"3849",1,17,"09","04","2016","08","6",0,1,3849
"3850",1,21,"09","04","2016","09","6",0,1,3850
"3851",1,31,"09","04","2016","10","6",0,1,3851
"3852",1,31,"09","04","2016","11","6",0,1,3852
"3853",1,30,"09","04","2016","12","6",0,1,3853
"3854",1,23,"09","04","2016","13","6",0,1,3854
"3855",1,24,"09","04","2016","14","6",0,1,3855
"3856",1,22,"09","04","2016","15","6",0,1,3856
"3857",1,24,"09","04","2016","16","6",0,1,3857
"3858",1,27,"09","04","2016","17","6",0,1,3858
"3859",1,27,"09","04","2016","18","6",0,1,3859
"3860",1,29,"09","04","2016","19","6",0,1,3860
"3861",1,29,"09","04","2016","20","6",0,1,3861
"3862",1,30,"09","04","2016","21","6",0,1,3862
"3863",1,28,"09","04","2016","22","6",0,1,3863
"3864",1,29,"09","04","2016","23","6",0,1,3864
"3865",1,30,"10","04","2016","00","7",0,1,3865
"3866",1,19,"10","04","2016","01","7",0,1,3866
"3867",1,21,"10","04","2016","02","7",0,1,3867
"3868",1,15,"10","04","2016","03","7",0,1,3868
"3869",1,16,"10","04","2016","04","7",0,1,3869
"3870",1,11,"10","04","2016","05","7",0,1,3870
"3871",1,13,"10","04","2016","06","7",0,1,3871
"3872",1,14,"10","04","2016","07","7",0,1,3872
"3873",1,16,"10","04","2016","08","7",0,1,3873
"3874",1,19,"10","04","2016","09","7",0,1,3874
"3875",1,24,"10","04","2016","10","7",0,1,3875
"3876",1,23,"10","04","2016","11","7",0,1,3876
"3877",1,25,"10","04","2016","12","7",0,1,3877
"3878",1,26,"10","04","2016","13","7",0,1,3878
"3879",1,25,"10","04","2016","14","7",0,1,3879
"3880",1,23,"10","04","2016","15","7",0,1,3880
"3881",1,20,"10","04","2016","16","7",0,1,3881
"3882",1,25,"10","04","2016","17","7",0,1,3882
"3883",1,28,"10","04","2016","18","7",0,1,3883
"3884",1,29,"10","04","2016","19","7",0,1,3884
"3885",1,30,"10","04","2016","20","7",0,1,3885
"3886",1,27,"10","04","2016","21","7",0,1,3886
"3887",1,31,"10","04","2016","22","7",0,1,3887
"3888",1,30,"10","04","2016","23","7",0,1,3888
"3889",1,23,"11","04","2016","00","1",1,0,3889
"3890",1,21,"11","04","2016","01","1",1,0,3890
"3891",1,19,"11","04","2016","02","1",1,0,3891
"3892",1,17,"11","04","2016","03","1",1,0,3892
"3893",1,13,"11","04","2016","04","1",1,0,3893
"3894",1,15,"11","04","2016","05","1",1,0,3894
"3895",1,17,"11","04","2016","06","1",1,0,3895
"3896",1,21,"11","04","2016","07","1",1,0,3896
"3897",1,21,"11","04","2016","08","1",1,0,3897
"3898",1,28,"11","04","2016","09","1",1,0,3898
"3899",1,33,"11","04","2016","10","1",1,0,3899
"3900",1,41,"11","04","2016","11","1",1,0,3900
"3901",1,39,"11","04","2016","12","1",1,0,3901
"3902",1,38,"11","04","2016","13","1",1,0,3902
"3903",1,44,"11","04","2016","14","1",1,0,3903
"3904",1,38,"11","04","2016","15","1",1,0,3904
"3905",1,42,"11","04","2016","16","1",1,0,3905
"3906",1,42,"11","04","2016","17","1",1,0,3906
"3907",1,46,"11","04","2016","18","1",1,0,3907
"3908",1,43,"11","04","2016","19","1",1,0,3908
"3909",1,46,"11","04","2016","20","1",1,0,3909
"3910",1,39,"11","04","2016","21","1",1,0,3910
"3911",1,43,"11","04","2016","22","1",1,0,3911
"3912",1,36,"11","04","2016","23","1",1,0,3912
"3913",1,36,"12","04","2016","00","2",1,0,3913
"3914",1,32,"12","04","2016","01","2",1,0,3914
"3915",1,23,"12","04","2016","02","2",1,0,3915
"3916",1,19,"12","04","2016","03","2",1,0,3916
"3917",1,20,"12","04","2016","04","2",1,0,3917
"3918",1,14,"12","04","2016","05","2",1,0,3918
"3919",1,18,"12","04","2016","06","2",1,0,3919
"3920",1,20,"12","04","2016","07","2",1,0,3920
"3921",1,25,"12","04","2016","08","2",1,0,3921
"3922",1,38,"12","04","2016","09","2",1,0,3922
"3923",1,53,"12","04","2016","10","2",1,0,3923
"3924",1,53,"12","04","2016","11","2",1,0,3924
"3925",1,54,"12","04","2016","12","2",1,0,3925
"3926",1,48,"12","04","2016","13","2",1,0,3926
"3927",1,48,"12","04","2016","14","2",1,0,3927
"3928",1,48,"12","04","2016","15","2",1,0,3928
"3929",1,41,"12","04","2016","16","2",1,0,3929
"3930",1,45,"12","04","2016","17","2",1,0,3930
"3931",1,50,"12","04","2016","18","2",1,0,3931
"3932",1,48,"12","04","2016","19","2",1,0,3932
"3933",1,47,"12","04","2016","20","2",1,0,3933
"3934",1,41,"12","04","2016","21","2",1,0,3934
"3935",1,38,"12","04","2016","22","2",1,0,3935
"3936",1,38,"12","04","2016","23","2",1,0,3936
"3937",1,36,"13","04","2016","00","3",1,0,3937
"3938",1,33,"13","04","2016","01","3",1,0,3938
"3939",1,28,"13","04","2016","02","3",1,0,3939
"3940",1,22,"13","04","2016","03","3",1,0,3940
"3941",1,18,"13","04","2016","04","3",1,0,3941
"3942",1,19,"13","04","2016","05","3",1,0,3942
"3943",1,25,"13","04","2016","06","3",1,0,3943
"3944",1,27,"13","04","2016","07","3",1,0,3944
"3945",1,24,"13","04","2016","08","3",1,0,3945
"3946",1,33,"13","04","2016","09","3",1,0,3946
"3947",1,45,"13","04","2016","10","3",1,0,3947
"3948",1,41,"13","04","2016","11","3",1,0,3948
"3949",1,46,"13","04","2016","12","3",1,0,3949
"3950",1,40,"13","04","2016","13","3",1,0,3950
"3951",1,38,"13","04","2016","14","3",1,0,3951
"3952",1,43,"13","04","2016","15","3",1,0,3952
"3953",1,40,"13","04","2016","16","3",1,0,3953
"3954",1,39,"13","04","2016","17","3",1,0,3954
"3955",1,41,"13","04","2016","18","3",1,0,3955
"3956",1,43,"13","04","2016","19","3",1,0,3956
"3957",1,39,"13","04","2016","20","3",1,0,3957
"3958",1,35,"13","04","2016","21","3",1,0,3958
"3959",1,37,"13","04","2016","22","3",1,0,3959
"3960",1,35,"13","04","2016","23","3",1,0,3960
"3961",1,33,"14","04","2016","00","4",1,0,3961
"3962",1,27,"14","04","2016","01","4",1,0,3962
"3963",1,25,"14","04","2016","02","4",1,0,3963
"3964",1,21,"14","04","2016","03","4",1,0,3964
"3965",1,18,"14","04","2016","04","4",1,0,3965
"3966",1,17,"14","04","2016","05","4",1,0,3966
"3967",1,17,"14","04","2016","06","4",1,0,3967
"3968",1,21,"14","04","2016","07","4",1,0,3968
"3969",1,21,"14","04","2016","08","4",1,0,3969
"3970",1,28,"14","04","2016","09","4",1,0,3970
"3971",1,35,"14","04","2016","10","4",1,0,3971
"3972",1,41,"14","04","2016","11","4",1,0,3972
"3973",1,36,"14","04","2016","12","4",1,0,3973
"3974",1,36,"14","04","2016","13","4",1,0,3974
"3975",1,42,"14","04","2016","14","4",1,0,3975
"3976",1,43,"14","04","2016","15","4",1,0,3976
"3977",1,45,"14","04","2016","16","4",1,0,3977
"3978",1,47,"14","04","2016","17","4",1,0,3978
"3979",1,45,"14","04","2016","18","4",1,0,3979
"3980",1,45,"14","04","2016","19","4",1,0,3980
"3981",1,37,"14","04","2016","20","4",1,0,3981
"3982",1,36,"14","04","2016","21","4",1,0,3982
"3983",1,35,"14","04","2016","22","4",1,0,3983
"3984",1,36,"14","04","2016","23","4",1,0,3984
"3985",1,32,"15","04","2016","00","5",1,0,3985
"3986",1,29,"15","04","2016","01","5",1,0,3986
"3987",1,23,"15","04","2016","02","5",1,0,3987
"3988",1,21,"15","04","2016","03","5",1,0,3988
"3989",1,18,"15","04","2016","04","5",1,0,3989
"3990",1,16,"15","04","2016","05","5",1,0,3990
"3991",1,15,"15","04","2016","06","5",1,0,3991
"3992",1,22,"15","04","2016","07","5",1,0,3992
"3993",1,20,"15","04","2016","08","5",1,0,3993
"3994",1,33,"15","04","2016","09","5",1,0,3994
"3995",1,39,"15","04","2016","10","5",1,0,3995
"3996",1,42,"15","04","2016","11","5",1,0,3996
"3997",1,44,"15","04","2016","12","5",1,0,3997
"3998",1,38,"15","04","2016","13","5",1,0,3998
"3999",1,42,"15","04","2016","14","5",1,0,3999
"4000",1,36,"15","04","2016","15","5",1,0,4000
"4001",1,40,"15","04","2016","16","5",1,0,4001
"4002",1,37,"15","04","2016","17","5",1,0,4002
"4003",1,37,"15","04","2016","18","5",1,0,4003
"4004",1,40,"15","04","2016","19","5",1,0,4004
"4005",1,37,"15","04","2016","20","5",1,0,4005
"4006",1,40,"15","04","2016","21","5",1,0,4006
"4007",1,34,"15","04","2016","22","5",1,0,4007
"4008",1,33,"15","04","2016","23","5",1,0,4008
"4009",1,33,"16","04","2016","00","6",0,1,4009
"4010",1,24,"16","04","2016","01","6",0,1,4010
"4011",1,24,"16","04","2016","02","6",0,1,4011
"4012",1,21,"16","04","2016","03","6",0,1,4012
"4013",1,15,"16","04","2016","04","6",0,1,4013
"4014",1,14,"16","04","2016","05","6",0,1,4014
"4015",1,14,"16","04","2016","06","6",0,1,4015
"4016",1,17,"16","04","2016","07","6",0,1,4016
"4017",1,15,"16","04","2016","08","6",0,1,4017
"4018",1,21,"16","04","2016","09","6",0,1,4018
"4019",1,28,"16","04","2016","10","6",0,1,4019
"4020",1,26,"16","04","2016","11","6",0,1,4020
"4021",1,26,"16","04","2016","12","6",0,1,4021
"4022",1,24,"16","04","2016","13","6",0,1,4022
"4023",1,22,"16","04","2016","14","6",0,1,4023
"4024",1,22,"16","04","2016","15","6",0,1,4024
"4025",1,23,"16","04","2016","16","6",0,1,4025
"4026",1,20,"16","04","2016","17","6",0,1,4026
"4027",1,25,"16","04","2016","18","6",0,1,4027
"4028",1,32,"16","04","2016","19","6",0,1,4028
"4029",1,28,"16","04","2016","20","6",0,1,4029
"4030",1,27,"16","04","2016","21","6",0,1,4030
"4031",1,28,"16","04","2016","22","6",0,1,4031
"4032",1,25,"16","04","2016","23","6",0,1,4032
"4033",1,25,"17","04","2016","00","7",0,1,4033
"4034",1,25,"17","04","2016","01","7",0,1,4034
"4035",1,18,"17","04","2016","02","7",0,1,4035
"4036",1,15,"17","04","2016","03","7",0,1,4036
"4037",1,13,"17","04","2016","04","7",0,1,4037
"4038",1,13,"17","04","2016","05","7",0,1,4038
"4039",1,15,"17","04","2016","06","7",0,1,4039
"4040",1,13,"17","04","2016","07","7",0,1,4040
"4041",1,20,"17","04","2016","08","7",0,1,4041
"4042",1,23,"17","04","2016","09","7",0,1,4042
"4043",1,23,"17","04","2016","10","7",0,1,4043
"4044",1,26,"17","04","2016","11","7",0,1,4044
"4045",1,26,"17","04","2016","12","7",0,1,4045
"4046",1,24,"17","04","2016","13","7",0,1,4046
"4047",1,26,"17","04","2016","14","7",0,1,4047
"4048",1,24,"17","04","2016","15","7",0,1,4048
"4049",1,27,"17","04","2016","16","7",0,1,4049
"4050",1,30,"17","04","2016","17","7",0,1,4050
"4051",1,28,"17","04","2016","18","7",0,1,4051
"4052",1,33,"17","04","2016","19","7",0,1,4052
"4053",1,29,"17","04","2016","20","7",0,1,4053
"4054",1,30,"17","04","2016","21","7",0,1,4054
"4055",1,29,"17","04","2016","22","7",0,1,4055
"4056",1,27,"17","04","2016","23","7",0,1,4056
"4057",1,30,"18","04","2016","00","1",1,0,4057
"4058",1,24,"18","04","2016","01","1",1,0,4058
"4059",1,20,"18","04","2016","02","1",1,0,4059
"4060",1,18,"18","04","2016","03","1",1,0,4060
"4061",1,16,"18","04","2016","04","1",1,0,4061
"4062",1,15,"18","04","2016","05","1",1,0,4062
"4063",1,20,"18","04","2016","06","1",1,0,4063
"4064",1,20,"18","04","2016","07","1",1,0,4064
"4065",1,26,"18","04","2016","08","1",1,0,4065
"4066",1,36,"18","04","2016","09","1",1,0,4066
"4067",1,45,"18","04","2016","10","1",1,0,4067
"4068",1,47,"18","04","2016","11","1",1,0,4068
"4069",1,49,"18","04","2016","12","1",1,0,4069
"4070",1,48,"18","04","2016","13","1",1,0,4070
"4071",1,47,"18","04","2016","14","1",1,0,4071
"4072",1,48,"18","04","2016","15","1",1,0,4072
"4073",1,45,"18","04","2016","16","1",1,0,4073
"4074",1,45,"18","04","2016","17","1",1,0,4074
"4075",1,47,"18","04","2016","18","1",1,0,4075
"4076",1,48,"18","04","2016","19","1",1,0,4076
"4077",1,45,"18","04","2016","20","1",1,0,4077
"4078",1,43,"18","04","2016","21","1",1,0,4078
"4079",1,43,"18","04","2016","22","1",1,0,4079
"4080",1,41,"18","04","2016","23","1",1,0,4080
"4081",1,37,"19","04","2016","00","2",1,0,4081
"4082",1,34,"19","04","2016","01","2",1,0,4082
"4083",1,31,"19","04","2016","02","2",1,0,4083
"4084",1,27,"19","04","2016","03","2",1,0,4084
"4085",1,22,"19","04","2016","04","2",1,0,4085
"4086",1,27,"19","04","2016","05","2",1,0,4086
"4087",1,23,"19","04","2016","06","2",1,0,4087
"4088",1,27,"19","04","2016","07","2",1,0,4088
"4089",1,32,"19","04","2016","08","2",1,0,4089
"4090",1,32,"19","04","2016","09","2",1,0,4090
"4091",1,38,"19","04","2016","10","2",1,0,4091
"4092",1,45,"19","04","2016","11","2",1,0,4092
"4093",1,46,"19","04","2016","12","2",1,0,4093
"4094",1,37,"19","04","2016","13","2",1,0,4094
"4095",1,43,"19","04","2016","14","2",1,0,4095
"4096",1,44,"19","04","2016","15","2",1,0,4096
"4097",1,44,"19","04","2016","16","2",1,0,4097
"4098",1,44,"19","04","2016","17","2",1,0,4098
"4099",1,44,"19","04","2016","18","2",1,0,4099
"4100",1,45,"19","04","2016","19","2",1,0,4100
"4101",1,41,"19","04","2016","20","2",1,0,4101
"4102",1,42,"19","04","2016","21","2",1,0,4102
"4103",1,40,"19","04","2016","22","2",1,0,4103
"4104",1,39,"19","04","2016","23","2",1,0,4104
"4105",1,35,"20","04","2016","00","3",1,0,4105
"4106",1,32,"20","04","2016","01","3",1,0,4106
"4107",1,27,"20","04","2016","02","3",1,0,4107
"4108",1,21,"20","04","2016","03","3",1,0,4108
"4109",1,19,"20","04","2016","04","3",1,0,4109
"4110",1,18,"20","04","2016","05","3",1,0,4110
"4111",1,20,"20","04","2016","06","3",1,0,4111
"4112",1,25,"20","04","2016","07","3",1,0,4112
"4113",1,25,"20","04","2016","08","3",1,0,4113
"4114",1,29,"20","04","2016","09","3",1,0,4114
"4115",1,35,"20","04","2016","10","3",1,0,4115
"4116",1,44,"20","04","2016","11","3",1,0,4116
"4117",1,42,"20","04","2016","12","3",1,0,4117
"4118",1,36,"20","04","2016","13","3",1,0,4118
"4119",1,42,"20","04","2016","14","3",1,0,4119
"4120",1,41,"20","04","2016","15","3",1,0,4120
"4121",1,41,"20","04","2016","16","3",1,0,4121
"4122",1,40,"20","04","2016","17","3",1,0,4122
"4123",1,39,"20","04","2016","18","3",1,0,4123
"4124",1,43,"20","04","2016","19","3",1,0,4124
"4125",1,40,"20","04","2016","20","3",1,0,4125
"4126",1,38,"20","04","2016","21","3",1,0,4126
"4127",1,35,"20","04","2016","22","3",1,0,4127
"4128",1,31,"20","04","2016","23","3",1,0,4128
"4129",1,34,"21","04","2016","00","4",1,0,4129
"4130",1,29,"21","04","2016","01","4",1,0,4130
"4131",1,25,"21","04","2016","02","4",1,0,4131
"4132",1,19,"21","04","2016","03","4",1,0,4132
"4133",1,17,"21","04","2016","04","4",1,0,4133
"4134",1,18,"21","04","2016","05","4",1,0,4134
"4135",1,20,"21","04","2016","06","4",1,0,4135
"4136",1,25,"21","04","2016","07","4",1,0,4136
"4137",1,21,"21","04","2016","08","4",1,0,4137
"4138",1,29,"21","04","2016","09","4",1,0,4138
"4139",1,43,"21","04","2016","10","4",1,0,4139
"4140",1,45,"21","04","2016","11","4",1,0,4140
"4141",1,43,"21","04","2016","12","4",1,0,4141
"4142",1,40,"21","04","2016","13","4",1,0,4142
"4143",1,41,"21","04","2016","14","4",1,0,4143
"4144",1,40,"21","04","2016","15","4",1,0,4144
"4145",1,39,"21","04","2016","16","4",1,0,4145
"4146",1,39,"21","04","2016","17","4",1,0,4146
"4147",1,41,"21","04","2016","18","4",1,0,4147
"4148",1,40,"21","04","2016","19","4",1,0,4148
"4149",1,38,"21","04","2016","20","4",1,0,4149
"4150",1,39,"21","04","2016","21","4",1,0,4150
"4151",1,32,"21","04","2016","22","4",1,0,4151
"4152",1,35,"21","04","2016","23","4",1,0,4152
"4153",1,29,"22","04","2016","00","5",1,0,4153
"4154",1,25,"22","04","2016","01","5",1,0,4154
"4155",1,24,"22","04","2016","02","5",1,0,4155
"4156",1,20,"22","04","2016","03","5",1,0,4156
"4157",1,18,"22","04","2016","04","5",1,0,4157
"4158",1,13,"22","04","2016","05","5",1,0,4158
"4159",1,17,"22","04","2016","06","5",1,0,4159
"4160",1,21,"22","04","2016","07","5",1,0,4160
"4161",1,20,"22","04","2016","08","5",1,0,4161
"4162",1,27,"22","04","2016","09","5",1,0,4162
"4163",1,37,"22","04","2016","10","5",1,0,4163
"4164",1,39,"22","04","2016","11","5",1,0,4164
"4165",1,41,"22","04","2016","12","5",1,0,4165
"4166",1,40,"22","04","2016","13","5",1,0,4166
"4167",1,41,"22","04","2016","14","5",1,0,4167
"4168",1,41,"22","04","2016","15","5",1,0,4168
"4169",1,37,"22","04","2016","16","5",1,0,4169
"4170",1,35,"22","04","2016","17","5",1,0,4170
"4171",1,38,"22","04","2016","18","5",1,0,4171
"4172",1,39,"22","04","2016","19","5",1,0,4172
"4173",1,37,"22","04","2016","20","5",1,0,4173
"4174",1,38,"22","04","2016","21","5",1,0,4174
"4175",1,34,"22","04","2016","22","5",1,0,4175
"4176",1,33,"22","04","2016","23","5",1,0,4176
"4177",1,32,"23","04","2016","00","6",0,1,4177
"4178",1,28,"23","04","2016","01","6",0,1,4178
"4179",1,22,"23","04","2016","02","6",0,1,4179
"4180",1,18,"23","04","2016","03","6",0,1,4180
"4181",1,14,"23","04","2016","04","6",0,1,4181
"4182",1,14,"23","04","2016","05","6",0,1,4182
"4183",1,16,"23","04","2016","06","6",0,1,4183
"4184",1,18,"23","04","2016","07","6",0,1,4184
"4185",1,18,"23","04","2016","08","6",0,1,4185
"4186",1,22,"23","04","2016","09","6",0,1,4186
"4187",1,29,"23","04","2016","10","6",0,1,4187
"4188",1,31,"23","04","2016","11","6",0,1,4188
"4189",1,30,"23","04","2016","12","6",0,1,4189
"4190",1,25,"23","04","2016","13","6",0,1,4190
